symbol,tour,bet,pnl
BLIND_333,3,10.0,-10.0
BLIND_333,4,20.0,20.0
BLIND_333,5,10.0,10.0
BLIND_333,6,10.0,-10.0
BLIND_333,7,20.0,-20.0
BLIND_333,8,40.0,40.0
BLIND_333,9,10.0,10.0
BLIND_333,10,10.0,10.0
BLIND_334,1,10.0,-10.0
BLIND_334,2,20.0,20.0
BLIND_334,3,10.0,10.0
BLIND_334,4,10.0,-10.0
BLIND_334,5,20.0,-20.0
BLIND_334,6,40.0,-40.0
BLIND_334,7,80.0,-80.0
BLIND_334,8,160.0,-160.0
BLIND_334,9,320.0,320.0
BLIND_334,10,10.0,10.0
BLIND_335,1,10.0,-10.0
BLIND_335,2,20.0,-20.0
BLIND_335,3,40.0,-40.0
BLIND_335,4,80.0,-80.0
BLIND_335,5,160.0,-160.0
BLIND_335,6,320.0,-320.0
BLIND_335,7,640.0,-640.0
BLIND_335,8,1280.0,1280.0
BLIND_335,9,10.0,-10.0
BLIND_335,10,20.0,-20.0
BLIND_336,1,10.0,10.0
BLIND_336,2,10.0,-10.0
BLIND_336,3,20.0,20.0
BLIND_336,4,10.0,10.0
BLIND_336,5,10.0,10.0
BLIND_336,6,10.0,10.0
BLIND_336,7,10.0,10.0
BLIND_336,8,10.0,-10.0
BLIND_336,9,20.0,-20.0
BLIND_336,10,40.0,-40.0
BLIND_337,1,10.0,10.0
BLIND_337,2,10.0,10.0
BLIND_337,3,10.0,10.0
BLIND_337,4,10.0,10.0
BLIND_337,5,10.0,-10.0
BLIND_337,6,20.0,-20.0
BLIND_337,7,40.0,40.0
BLIND_337,8,10.0,10.0
BLIND_337,9,10.0,10.0
BLIND_337,10,10.0,10.0
BLIND_338,1,10.0,10.0
BLIND_338,2,10.0,10.0
BLIND_338,3,10.0,-10.0
BLIND_338,4,20.0,-20.0
BLIND_338,5,40.0,40.0
BLIND_338,6,10.0,-10.0
BLIND_338,7,20.0,20.0
BLIND_338,8,10.0,10.0
BLIND_338,9,10.0,-10.0
BLIND_338,10,20.0,20.0
BLIND_339,1,10.0,10.0
BLIND_339,2,10.0,-10.0
BLIND_339,3,20.0,20.0
BLIND_339,4,10.0,-10.0
BLIND_339,5,20.0,-20.0
BLIND_339,6,40.0,-40.0
BLIND_339,7,80.0,80.0
BLIND_339,8,10.0,-10.0
BLIND_339,9,20.0,-20.0
BLIND_339,10,40.0,-40.0
BLIND_340,1,10.0,10.0
BLIND_340,2,10.0,10.0
BLIND_340,3,10.0,10.0
BLIND_340,4,10.0,-10.0
BLIND_340,5,20.0,20.0
BLIND_340,6,10.0,10.0
BLIND_340,7,10.0,10.0
BLIND_340,8,10.0,-10.0
BLIND_340,9,20.0,-20.0
BLIND_340,10,40.0,40.0
BLIND_341,1,10.0,10.0
BLIND_341,2,10.0,-10.0
BLIND_341,3,20.0,20.0
BLIND_341,4,10.0,-10.0
BLIND_341,5,20.0,-20.0
BLIND_341,6,40.0,-40.0
BLIND_341,7,80.0,80.0
BLIND_341,8,10.0,10.0
BLIND_341,9,10.0,-10.0
BLIND_341,10,20.0,-20.0
BLIND_342,1,10.0,10.0
BLIND_342,2,10.0,10.0
BLIND_342,3,10.0,-10.0
BLIND_342,4,20.0,20.0
BLIND_342,5,10.0,-10.0
BLIND_342,6,20.0,20.0
BLIND_342,7,10.0,10.0
BLIND_342,8,10.0,10.0
BLIND_342,9,10.0,10.0
BLIND_342,10,10.0,10.0
BLIND_343,1,10.0,10.0
BLIND_343,2,10.0,10.0
BLIND_343,3,10.0,-10.0
BLIND_343,4,20.0,-20.0
BLIND_343,5,40.0,40.0
BLIND_343,6,10.0,10.0
BLIND_343,7,10.0,10.0
BLIND_343,8,10.0,10.0
BLIND_343,9,10.0,-10.0
BLIND_343,10,20.0,20.0
BLIND_344,1,10.0,10.0
BLIND_344,2,10.0,10.0
BLIND_344,3,10.0,-10.0
BLIND_344,4,20.0,-20.0
BLIND_344,5,40.0,-40.0
BLIND_344,6,80.0,-80.0
BLIND_344,7,160.0,-160.0
BLIND_344,8,320.0,-320.0
BLIND_344,9,640.0,-640.0
BLIND_344,10,1280.0,1280.0
BLIND_345,1,10.0,10.0
BLIND_345,2,10.0,10.0
BLIND_345,3,10.0,10.0
BLIND_345,4,10.0,-10.0
BLIND_345,5,20.0,20.0
BLIND_345,6,10.0,-10.0
BLIND_345,7,20.0,20.0
BLIND_345,8,10.0,-10.0
BLIND_345,9,20.0,20.0
BLIND_345,10,10.0,-10.0
BLIND_346,1,10.0,-10.0
BLIND_346,2,20.0,-20.0
BLIND_346,3,40.0,-40.0
BLIND_346,4,80.0,-80.0
BLIND_346,5,160.0,-160.0
BLIND_346,6,320.0,-320.0
BLIND_346,7,640.0,-640.0
BLIND_346,8,1280.0,1280.0
BLIND_346,9,10.0,10.0
BLIND_346,10,10.0,10.0
BLIND_347,1,10.0,-10.0
BLIND_347,2,20.0,-20.0
BLIND_347,3,40.0,40.0
BLIND_347,4,10.0,-10.0
BLIND_347,5,20.0,-20.0
BLIND_347,6,40.0,-40.0
BLIND_347,7,80.0,-80.0
BLIND_347,8,160.0,160.0
BLIND_347,9,10.0,-10.0
BLIND_347,10,20.0,-20.0
BLIND_348,1,10.0,10.0
BLIND_348,2,10.0,-10.0
BLIND_348,3,20.0,20.0
BLIND_348,4,10.0,-10.0
BLIND_348,5,20.0,-20.0
BLIND_348,6,40.0,40.0
BLIND_348,7,10.0,10.0
BLIND_348,8,10.0,-10.0
BLIND_348,9,20.0,20.0
BLIND_348,10,10.0,10.0
BLIND_349,1,10.0,-10.0
BLIND_349,2,20.0,-20.0
BLIND_349,3,40.0,40.0
BLIND_349,4,10.0,-10.0
BLIND_349,5,20.0,20.0
BLIND_349,6,10.0,-10.0
BLIND_349,7,20.0,20.0
BLIND_349,8,10.0,10.0
BLIND_349,9,10.0,-10.0
BLIND_349,10,20.0,-20.0
BLIND_350,1,10.0,10.0
BLIND_350,2,10.0,10.0
BLIND_350,3,10.0,10.0
BLIND_350,4,10.0,10.0
BLIND_350,5,10.0,-10.0
BLIND_350,6,20.0,-20.0
BLIND_350,7,40.0,40.0
BLIND_350,8,10.0,10.0
BLIND_350,9,10.0,10.0
BLIND_350,10,10.0,-10.0
BLIND_351,1,10.0,10.0
BLIND_351,2,10.0,-10.0
BLIND_351,3,20.0,-20.0
BLIND_351,4,40.0,-40.0
BLIND_351,5,80.0,80.0
BLIND_351,6,10.0,10.0
BLIND_351,7,10.0,-10.0
BLIND_351,8,20.0,20.0
BLIND_351,9,10.0,10.0
BLIND_351,10,10.0,-10.0
BLIND_352,1,10.0,10.0
BLIND_352,2,10.0,-10.0
BLIND_352,3,20.0,20.0
BLIND_352,4,10.0,-10.0
BLIND_352,5,20.0,-20.0
BLIND_352,6,40.0,40.0
BLIND_352,7,10.0,-10.0
BLIND_352,8,20.0,-20.0
BLIND_352,9,40.0,40.0
BLIND_352,10,10.0,-10.0
BLIND_353,1,10.0,-10.0
BLIND_353,2,20.0,20.0
BLIND_353,3,10.0,-10.0
BLIND_353,4,20.0,20.0
BLIND_353,5,10.0,10.0
BLIND_353,6,10.0,-10.0
BLIND_353,7,20.0,-20.0
BLIND_353,8,40.0,40.0
BLIND_353,9,10.0,10.0
BLIND_353,10,10.0,-10.0
BLIND_354,1,10.0,-10.0
BLIND_354,2,20.0,20.0
BLIND_354,3,10.0,10.0
BLIND_354,4,10.0,10.0
BLIND_354,5,10.0,-10.0
BLIND_354,6,20.0,-20.0
BLIND_354,7,40.0,40.0
BLIND_354,8,10.0,10.0
BLIND_354,9,10.0,10.0
BLIND_354,10,10.0,-10.0
BLIND_355,1,10.0,10.0
BLIND_355,2,10.0,-10.0
BLIND_355,3,20.0,-20.0
BLIND_355,4,40.0,-40.0
BLIND_355,5,80.0,-80.0
BLIND_355,6,160.0,-160.0
BLIND_355,7,320.0,320.0
BLIND_355,8,10.0,-10.0
BLIND_355,9,20.0,-20.0
BLIND_355,10,40.0,40.0
BLIND_356,1,10.0,10.0
BLIND_356,2,10.0,10.0
BLIND_356,3,10.0,-10.0
BLIND_356,4,20.0,20.0
BLIND_356,5,10.0,10.0
BLIND_356,6,10.0,10.0
BLIND_356,7,10.0,-10.0
BLIND_356,8,20.0,-20.0
BLIND_356,9,40.0,-40.0
BLIND_356,10,80.0,-80.0
BLIND_357,1,10.0,-10.0
BLIND_357,2,20.0,20.0
BLIND_357,3,10.0,-10.0
BLIND_357,4,20.0,-20.0
BLIND_357,5,40.0,40.0
BLIND_357,6,10.0,10.0
BLIND_357,7,10.0,10.0
BLIND_357,8,10.0,10.0
BLIND_357,9,10.0,-10.0
BLIND_357,10,20.0,-20.0
BLIND_358,1,10.0,10.0
BLIND_358,2,10.0,-10.0
BLIND_358,3,20.0,20.0
BLIND_358,4,10.0,-10.0
BLIND_358,5,20.0,-20.0
BLIND_358,6,40.0,-40.0
BLIND_358,7,80.0,80.0
BLIND_358,8,10.0,10.0
BLIND_358,9,10.0,10.0
BLIND_358,10,10.0,10.0
BLIND_359,1,10.0,-10.0
BLIND_359,2,20.0,-20.0
BLIND_359,3,40.0,-40.0
BLIND_359,4,80.0,-80.0
BLIND_359,5,160.0,-160.0
BLIND_359,6,320.0,-320.0
BLIND_359,7,640.0,-640.0
BLIND_359,8,1280.0,-1280.0
BLIND_359,9,2560.0,-2560.0
BLIND_359,10,5120.0,5120.0
BLIND_360,1,10.0,-10.0
BLIND_360,2,20.0,-20.0
BLIND_360,3,40.0,-40.0
BLIND_360,4,80.0,80.0
BLIND_360,5,10.0,10.0
BLIND_360,6,10.0,10.0
BLIND_360,7,10.0,-10.0
BLIND_360,8,20.0,-20.0
BLIND_360,9,40.0,40.0
BLIND_360,10,10.0,10.0
BLIND_361,1,10.0,-10.0
BLIND_361,2,20.0,20.0
BLIND_361,3,10.0,10.0
BLIND_361,4,10.0,10.0
BLIND_361,5,10.0,-10.0
BLIND_361,6,20.0,20.0
BLIND_361,7,10.0,-10.0
BLIND_361,8,20.0,20.0
BLIND_361,9,10.0,10.0
BLIND_361,10,10.0,10.0
BLIND_362,1,10.0,-10.0
BLIND_362,2,20.0,20.0
BLIND_362,3,10.0,10.0
BLIND_362,4,10.0,10.0
BLIND_362,5,10.0,10.0
BLIND_362,6,10.0,10.0
BLIND_362,7,10.0,-10.0
BLIND_362,8,20.0,20.0
BLIND_362,9,10.0,-10.0
BLIND_362,10,20.0,20.0
BLIND_363,1,10.0,10.0
BLIND_363,2,10.0,10.0
BLIND_363,3,10.0,-10.0
BLIND_363,4,20.0,-20.0
BLIND_363,5,40.0,40.0
BLIND_363,6,10.0,10.0
BLIND_363,7,10.0,-10.0
BLIND_363,8,20.0,20.0
BLIND_363,9,10.0,-10.0
BLIND_363,10,20.0,20.0
BLIND_364,1,10.0,-10.0
BLIND_364,2,20.0,20.0
BLIND_364,3,10.0,10.0
BLIND_364,4,10.0,-10.0
BLIND_364,5,20.0,20.0
BLIND_364,6,10.0,-10.0
BLIND_364,7,20.0,20.0
BLIND_364,8,10.0,-10.0
BLIND_364,9,20.0,-20.0
BLIND_364,10,40.0,40.0
BLIND_365,1,10.0,-10.0
BLIND_365,2,20.0,-20.0
BLIND_365,3,40.0,-40.0
BLIND_365,4,80.0,-80.0
BLIND_365,5,160.0,-160.0
BLIND_365,6,320.0,320.0
BLIND_365,7,10.0,-10.0
BLIND_365,8,20.0,20.0
BLIND_365,9,10.0,10.0
BLIND_365,10,10.0,-10.0
BLIND_366,1,10.0,10.0
BLIND_366,2,10.0,-10.0
BLIND_366,3,20.0,20.0
BLIND_366,4,10.0,10.0
BLIND_366,5,10.0,-10.0
BLIND_366,6,20.0,-20.0
BLIND_366,7,40.0,40.0
BLIND_366,8,10.0,10.0
BLIND_366,9,10.0,-10.0
BLIND_366,10,20.0,-20.0
BLIND_367,1,10.0,-10.0
BLIND_367,2,20.0,-20.0
BLIND_367,3,40.0,-40.0
BLIND_367,4,80.0,-80.0
BLIND_367,5,160.0,-160.0
BLIND_367,6,320.0,320.0
BLIND_367,7,10.0,10.0
BLIND_367,8,10.0,-10.0
BLIND_367,9,20.0,20.0
BLIND_367,10,10.0,-10.0
BLIND_368,1,10.0,10.0
BLIND_368,2,10.0,-10.0
BLIND_368,3,20.0,-20.0
BLIND_368,4,40.0,40.0
BLIND_368,5,10.0,-10.0
BLIND_368,6,20.0,-20.0
BLIND_368,7,40.0,-40.0
BLIND_368,8,80.0,-80.0
BLIND_368,9,160.0,-160.0
BLIND_368,10,320.0,-320.0
BLIND_369,1,10.0,10.0
BLIND_369,2,10.0,-10.0
BLIND_369,3,20.0,-20.0
BLIND_369,4,40.0,-40.0
BLIND_369,5,80.0,-80.0
BLIND_369,6,160.0,160.0
BLIND_369,7,10.0,10.0
BLIND_369,8,10.0,10.0
BLIND_369,9,10.0,10.0
BLIND_369,10,10.0,-10.0
BLIND_370,1,10.0,10.0
BLIND_370,2,10.0,-10.0
BLIND_370,3,20.0,-20.0
BLIND_370,4,40.0,-40.0
BLIND_370,5,80.0,80.0
BLIND_370,6,10.0,-10.0
BLIND_370,7,20.0,20.0
BLIND_370,8,10.0,-10.0
BLIND_370,9,20.0,-20.0
BLIND_370,10,40.0,40.0
BLIND_371,1,10.0,-10.0
BLIND_371,2,20.0,20.0
BLIND_371,3,10.0,-10.0
BLIND_371,4,20.0,20.0
BLIND_371,5,10.0,10.0
BLIND_371,6,10.0,-10.0
BLIND_371,7,20.0,-20.0
BLIND_371,8,40.0,-40.0
BLIND_371,9,80.0,-80.0
BLIND_371,10,160.0,-160.0
BLIND_372,1,10.0,10.0
BLIND_372,2,10.0,10.0
BLIND_372,3,10.0,-10.0
BLIND_372,4,20.0,20.0
BLIND_372,5,10.0,-10.0
BLIND_372,6,20.0,20.0
BLIND_372,7,10.0,-10.0
BLIND_372,8,20.0,20.0
BLIND_372,9,10.0,-10.0
BLIND_372,10,20.0,-20.0
BLIND_373,1,10.0,10.0
BLIND_373,2,10.0,10.0
BLIND_373,3,10.0,-10.0
BLIND_373,4,20.0,-20.0
BLIND_373,5,40.0,-40.0
BLIND_373,6,80.0,-80.0
BLIND_373,7,160.0,-160.0
BLIND_373,8,320.0,320.0
BLIND_373,9,10.0,10.0
BLIND_373,10,10.0,10.0
BLIND_374,1,10.0,-10.0
BLIND_374,2,20.0,-20.0
BLIND_374,3,40.0,-40.0
BLIND_374,4,80.0,80.0
BLIND_374,5,10.0,10.0
BLIND_374,6,10.0,-10.0
BLIND_374,7,20.0,20.0
BLIND_374,8,10.0,-10.0
BLIND_374,9,20.0,-20.0
BLIND_374,10,40.0,-40.0
BLIND_375,1,10.0,-10.0
BLIND_375,2,20.0,-20.0
BLIND_375,3,40.0,-40.0
BLIND_375,4,80.0,-80.0
BLIND_375,5,160.0,-160.0
BLIND_375,6,320.0,-320.0
BLIND_375,7,640.0,-640.0
BLIND_375,8,1280.0,-1280.0
BLIND_375,9,2560.0,-2560.0
BLIND_375,10,5120.0,-5120.0
BLIND_376,1,10.0,10.0
BLIND_376,2,10.0,10.0
BLIND_376,3,10.0,-10.0
BLIND_376,4,20.0,20.0
BLIND_376,5,10.0,-10.0
BLIND_376,6,20.0,-20.0
BLIND_376,7,40.0,-40.0
BLIND_376,8,80.0,-80.0
BLIND_376,9,160.0,-160.0
BLIND_376,10,320.0,-320.0
BLIND_377,1,10.0,-10.0
BLIND_377,2,20.0,20.0
BLIND_377,3,10.0,10.0
BLIND_377,4,10.0,-10.0
BLIND_377,5,20.0,-20.0
BLIND_377,6,40.0,-40.0
BLIND_377,7,80.0,-80.0
BLIND_377,8,160.0,160.0
BLIND_377,9,10.0,10.0
BLIND_377,10,10.0,-10.0
BLIND_378,1,10.0,-10.0
BLIND_378,2,20.0,20.0
BLIND_378,3,10.0,-10.0
BLIND_378,4,20.0,-20.0
BLIND_378,5,40.0,40.0
BLIND_378,6,10.0,10.0
BLIND_378,7,10.0,-10.0
BLIND_378,8,20.0,-20.0
BLIND_378,9,40.0,40.0
BLIND_378,10,10.0,-10.0
BLIND_379,1,10.0,10.0
BLIND_379,2,10.0,10.0
BLIND_379,3,10.0,-10.0
BLIND_379,4,20.0,-20.0
BLIND_379,5,40.0,-40.0
BLIND_379,6,80.0,-80.0
BLIND_379,7,160.0,160.0
BLIND_379,8,10.0,10.0
BLIND_379,9,10.0,-10.0
BLIND_379,10,20.0,-20.0
BLIND_380,1,10.0,10.0
BLIND_380,2,10.0,10.0
BLIND_380,3,10.0,-10.0
BLIND_380,4,20.0,-20.0
BLIND_380,5,40.0,-40.0
BLIND_380,6,80.0,-80.0
BLIND_380,7,160.0,160.0
BLIND_380,8,10.0,-10.0
BLIND_380,9,20.0,20.0
BLIND_380,10,10.0,10.0
BLIND_381,1,10.0,10.0
BLIND_381,2,10.0,-10.0
BLIND_381,3,20.0,20.0
BLIND_381,4,10.0,10.0
BLIND_381,5,10.0,10.0
BLIND_381,6,10.0,10.0
BLIND_381,7,10.0,10.0
BLIND_381,8,10.0,10.0
BLIND_381,9,10.0,10.0
BLIND_381,10,10.0,10.0
BLIND_382,1,10.0,10.0
BLIND_382,2,10.0,-10.0
BLIND_382,3,20.0,-20.0
BLIND_382,4,40.0,40.0
BLIND_382,5,10.0,10.0
BLIND_382,6,10.0,10.0
BLIND_382,7,10.0,-10.0
BLIND_382,8,20.0,20.0
BLIND_382,9,10.0,-10.0
BLIND_382,10,20.0,20.0
BLIND_383,1,10.0,10.0
BLIND_383,2,10.0,10.0
BLIND_383,3,10.0,-10.0
BLIND_383,4,20.0,20.0
BLIND_383,5,10.0,-10.0
BLIND_383,6,20.0,-20.0
BLIND_383,7,40.0,-40.0
BLIND_383,8,80.0,80.0
BLIND_383,9,10.0,10.0
BLIND_383,10,10.0,-10.0
BLIND_384,1,10.0,10.0
BLIND_384,2,10.0,10.0
BLIND_384,3,10.0,10.0
BLIND_384,4,10.0,-10.0
BLIND_384,5,20.0,-20.0
BLIND_384,6,40.0,40.0
BLIND_384,7,10.0,-10.0
BLIND_384,8,20.0,20.0
BLIND_384,9,10.0,-10.0
BLIND_384,10,20.0,-20.0
BLIND_385,1,10.0,-10.0
BLIND_385,2,20.0,20.0
BLIND_385,3,10.0,-10.0
BLIND_385,4,20.0,20.0
BLIND_385,5,10.0,10.0
BLIND_385,6,10.0,-10.0
BLIND_385,7,20.0,20.0
BLIND_385,8,10.0,10.0
BLIND_385,9,10.0,-10.0
BLIND_385,10,20.0,-20.0
BLIND_386,1,10.0,10.0
BLIND_386,2,10.0,10.0
BLIND_386,3,10.0,-10.0
BLIND_386,4,20.0,-20.0
BLIND_386,5,40.0,40.0
BLIND_386,6,10.0,10.0
BLIND_386,7,10.0,-10.0
BLIND_386,8,20.0,20.0
BLIND_386,9,10.0,-10.0
BLIND_386,10,20.0,20.0
BLIND_387,1,10.0,-10.0
BLIND_387,2,20.0,20.0
BLIND_387,3,10.0,-10.0
BLIND_387,4,20.0,20.0
BLIND_387,5,10.0,10.0
BLIND_387,6,10.0,-10.0
BLIND_387,7,20.0,20.0
BLIND_387,8,10.0,10.0
BLIND_387,9,10.0,10.0
BLIND_387,10,10.0,10.0
BLIND_388,1,10.0,-10.0
BLIND_388,2,20.0,-20.0
BLIND_388,3,40.0,-40.0
BLIND_388,4,80.0,80.0
BLIND_388,5,10.0,-10.0
BLIND_388,6,20.0,-20.0
BLIND_388,7,40.0,-40.0
BLIND_388,8,80.0,80.0
BLIND_388,9,10.0,-10.0
BLIND_388,10,20.0,20.0
BLIND_389,1,10.0,10.0
BLIND_389,2,10.0,10.0
BLIND_389,3,10.0,-10.0
BLIND_389,4,20.0,-20.0
BLIND_389,5,40.0,-40.0
BLIND_389,6,80.0,80.0
BLIND_389,7,10.0,-10.0
BLIND_389,8,20.0,-20.0
BLIND_389,9,40.0,-40.0
BLIND_389,10,80.0,80.0
BLIND_390,1,10.0,-10.0
BLIND_390,2,20.0,20.0
BLIND_390,3,10.0,10.0
BLIND_390,4,10.0,-10.0
BLIND_390,5,20.0,20.0
BLIND_390,6,10.0,-10.0
BLIND_390,7,20.0,-20.0
BLIND_390,8,40.0,-40.0
BLIND_390,9,80.0,80.0
BLIND_390,10,10.0,10.0
BLIND_391,1,10.0,10.0
BLIND_391,2,10.0,-10.0
BLIND_391,3,20.0,-20.0
BLIND_391,4,40.0,40.0
BLIND_391,5,10.0,10.0
BLIND_391,6,10.0,-10.0
BLIND_391,7,20.0,-20.0
BLIND_391,8,40.0,-40.0
BLIND_391,9,80.0,-80.0
BLIND_391,10,160.0,160.0
BLIND_392,1,10.0,10.0
BLIND_392,2,10.0,10.0
BLIND_392,3,10.0,10.0
BLIND_392,4,10.0,10.0
BLIND_392,5,10.0,10.0
BLIND_392,6,10.0,-10.0
BLIND_392,7,20.0,-20.0
BLIND_392,8,40.0,-40.0
BLIND_392,9,80.0,-80.0
BLIND_392,10,160.0,160.0
BLIND_393,1,10.0,10.0
BLIND_393,2,10.0,-10.0
BLIND_393,3,20.0,20.0
BLIND_393,4,10.0,10.0
BLIND_393,5,10.0,10.0
BLIND_393,6,10.0,10.0
BLIND_393,7,10.0,10.0
BLIND_393,8,10.0,10.0
BLIND_393,9,10.0,-10.0
BLIND_393,10,20.0,20.0
BLIND_394,1,10.0,10.0
BLIND_394,2,10.0,-10.0
BLIND_394,3,20.0,20.0
BLIND_394,4,10.0,-10.0
BLIND_394,5,20.0,20.0
BLIND_394,6,10.0,10.0
BLIND_394,7,10.0,-10.0
BLIND_394,8,20.0,-20.0
BLIND_394,9,40.0,40.0
BLIND_394,10,10.0,-10.0
BLIND_395,1,10.0,10.0
BLIND_395,2,10.0,10.0
BLIND_395,3,10.0,-10.0
BLIND_395,4,20.0,-20.0
BLIND_395,5,40.0,40.0
BLIND_395,6,10.0,-10.0
BLIND_395,7,20.0,20.0
BLIND_395,8,10.0,10.0
BLIND_395,9,10.0,-10.0
BLIND_395,10,20.0,20.0
BLIND_396,1,10.0,-10.0
BLIND_396,2,20.0,20.0
BLIND_396,3,10.0,-10.0
BLIND_396,4,20.0,-20.0
BLIND_396,5,40.0,-40.0
BLIND_396,6,80.0,-80.0
BLIND_396,7,160.0,160.0
BLIND_396,8,10.0,-10.0
BLIND_396,9,20.0,-20.0
BLIND_396,10,40.0,-40.0
BLIND_397,1,10.0,-10.0
BLIND_397,2,20.0,20.0
BLIND_397,3,10.0,-10.0
BLIND_397,4,20.0,20.0
BLIND_397,5,10.0,10.0
BLIND_397,6,10.0,-10.0
BLIND_397,7,20.0,-20.0
BLIND_397,8,40.0,40.0
BLIND_397,9,10.0,-10.0
BLIND_397,10,20.0,20.0
BLIND_398,1,10.0,10.0
BLIND_398,2,10.0,10.0
BLIND_398,3,10.0,10.0
BLIND_398,4,10.0,-10.0
BLIND_398,5,20.0,20.0
BLIND_398,6,10.0,10.0
BLIND_398,7,10.0,10.0
BLIND_398,8,10.0,10.0
BLIND_398,9,10.0,-10.0
BLIND_398,10,20.0,20.0
BLIND_399,1,10.0,10.0
BLIND_399,2,10.0,-10.0
BLIND_399,3,20.0,-20.0
BLIND_399,4,40.0,40.0
BLIND_399,5,10.0,-10.0
BLIND_399,6,20.0,20.0
BLIND_399,7,10.0,-10.0
BLIND_399,8,20.0,20.0
BLIND_399,9,10.0,-10.0
BLIND_399,10,20.0,-20.0
BLIND_400,1,10.0,10.0
BLIND_400,2,10.0,10.0
BLIND_400,3,10.0,-10.0
BLIND_400,4,20.0,-20.0
BLIND_400,5,40.0,-40.0
BLIND_400,6,80.0,-80.0
BLIND_400,7,160.0,-160.0
BLIND_400,8,320.0,-320.0
BLIND_400,9,640.0,-640.0
BLIND_400,10,1280.0,1280.0
BLIND_401,1,10.0,-10.0
BLIND_401,2,20.0,-20.0
BLIND_401,3,40.0,40.0
BLIND_401,4,10.0,10.0
BLIND_401,5,10.0,10.0
BLIND_401,6,10.0,10.0
BLIND_401,7,10.0,10.0
BLIND_401,8,10.0,10.0
BLIND_401,9,10.0,-10.0
BLIND_401,10,20.0,-20.0
BLIND_402,1,10.0,10.0
BLIND_402,2,10.0,-10.0
BLIND_402,3,20.0,20.0
BLIND_402,4,10.0,10.0
BLIND_402,5,10.0,10.0
BLIND_402,6,10.0,-10.0
BLIND_402,7,20.0,20.0
BLIND_402,8,10.0,-10.0
BLIND_402,9,20.0,20.0
BLIND_402,10,10.0,-10.0
BLIND_403,1,10.0,10.0
BLIND_403,2,10.0,10.0
BLIND_403,3,10.0,10.0
BLIND_403,4,10.0,10.0
BLIND_403,5,10.0,10.0
BLIND_403,6,10.0,10.0
BLIND_403,7,10.0,-10.0
BLIND_403,8,20.0,20.0
BLIND_403,9,10.0,-10.0
BLIND_403,10,20.0,-20.0
BLIND_404,1,10.0,-10.0
BLIND_404,2,20.0,20.0
BLIND_404,3,10.0,-10.0
BLIND_404,4,20.0,20.0
BLIND_404,5,10.0,10.0
BLIND_404,6,10.0,10.0
BLIND_404,7,10.0,10.0
BLIND_404,8,10.0,-10.0
BLIND_404,9,20.0,20.0
BLIND_404,10,10.0,-10.0
BLIND_405,1,10.0,10.0
BLIND_405,2,10.0,-10.0
BLIND_405,3,20.0,-20.0
BLIND_405,4,40.0,40.0
BLIND_405,5,10.0,-10.0
BLIND_405,6,20.0,20.0
BLIND_405,7,10.0,-10.0
BLIND_405,8,20.0,20.0
BLIND_405,9,10.0,-10.0
BLIND_405,10,20.0,-20.0
BLIND_406,1,10.0,-10.0
BLIND_406,2,20.0,-20.0
BLIND_406,3,40.0,40.0
BLIND_406,4,10.0,-10.0
BLIND_406,5,20.0,-20.0
BLIND_406,6,40.0,-40.0
BLIND_406,7,80.0,-80.0
BLIND_406,8,160.0,160.0
BLIND_406,9,10.0,10.0
BLIND_406,10,10.0,-10.0
BLIND_407,1,10.0,-10.0
BLIND_407,2,20.0,20.0
BLIND_407,3,10.0,-10.0
BLIND_407,4,20.0,-20.0
BLIND_407,5,40.0,-40.0
BLIND_407,6,80.0,-80.0
BLIND_407,7,160.0,-160.0
BLIND_407,8,320.0,320.0
BLIND_407,9,10.0,-10.0
BLIND_407,10,20.0,-20.0
BLIND_408,1,10.0,-10.0
BLIND_408,2,20.0,-20.0
BLIND_408,3,40.0,40.0
BLIND_408,4,10.0,10.0
BLIND_408,5,10.0,-10.0
BLIND_408,6,20.0,20.0
BLIND_408,7,10.0,10.0
BLIND_408,8,10.0,-10.0
BLIND_408,9,20.0,-20.0
BLIND_408,10,40.0,-40.0
BLIND_409,1,10.0,-10.0
BLIND_409,2,20.0,-20.0
BLIND_409,3,40.0,40.0
BLIND_409,4,10.0,-10.0
BLIND_409,5,20.0,20.0
BLIND_409,6,10.0,-10.0
BLIND_409,7,20.0,-20.0
BLIND_409,8,40.0,40.0
BLIND_409,9,10.0,-10.0
BLIND_409,10,20.0,-20.0
BLIND_410,1,10.0,10.0
BLIND_410,2,10.0,10.0
BLIND_410,3,10.0,10.0
BLIND_410,4,10.0,10.0
BLIND_410,5,10.0,10.0
BLIND_410,6,10.0,10.0
BLIND_410,7,10.0,-10.0
BLIND_410,8,20.0,20.0
BLIND_410,9,10.0,10.0
BLIND_410,10,10.0,10.0
BLIND_411,1,10.0,10.0
BLIND_411,2,10.0,-10.0
BLIND_411,3,20.0,-20.0
BLIND_411,4,40.0,40.0
BLIND_411,5,10.0,-10.0
BLIND_411,6,20.0,-20.0
BLIND_411,7,40.0,40.0
BLIND_411,8,10.0,10.0
BLIND_411,9,10.0,-10.0
BLIND_411,10,20.0,20.0
BLIND_412,1,10.0,10.0
BLIND_412,2,10.0,-10.0
BLIND_412,3,20.0,-20.0
BLIND_412,4,40.0,-40.0
BLIND_412,5,80.0,80.0
BLIND_412,6,10.0,10.0
BLIND_412,7,10.0,-10.0
BLIND_412,8,20.0,20.0
BLIND_412,9,10.0,10.0
